cod_cliente,primeiro_nome,ultimo_nome,email,tipo_cliente,data_inclusao,cpfcnpj,data_nascimento,endereco,cep,idade,estado,cod_proposta,cod_colaborador,data_entrada_proposta,taxa_juros_mensal,valor_proposta,valor_financiamento,valor_entrada,valor_prestacao,quantidade_parcelas,carencia,status_proposta
551,Kamilly,Cavalcanti,xcosta@example.com,PF,2018-03-13 11:48:00 UTC,801.765.492-85,1945-08-25,"Fazenda de da Luz, 32 Vila De Sá 46662088 Barros / PB",11817-226,80,PB,1241,79,2018-12-12 22:42:39+00:00,0.02,48477.52,59741.43,11263.91,1024.96,95,3,Validação documentos
759,Caio,Cavalcanti,mendesbrenda@example.com,PF,2022-01-02 14:41:00 UTC,713.480.965-00,1991-02-07,"Lago Vitor da Rosa, 61 Santa Terezinha 62952423 da Paz / MA",72563332,34,MA,1300,83,2012-04-30 16:41:59+00:00,0.02,10527.89,15865.16,5337.27,246.30,76,1,Aprovada
909,Rafael,Cavalcanti,sabrinapeixoto@example.org,PF,2019-01-04 13:26:00 UTC,261.438.509-33,1972-05-31,"Sítio de Campos, 34 Pongelupe 95037288 Ramos da Serra / RR",12331-285,53,RR,134,85,2016-09-30 23:37:19+00:00,0.01,147535.76,209417.93,61882.17,12358.26,13,3,Aprovada
909,Rafael,Cavalcanti,sabrinapeixoto@example.org,PF,2019-01-04 13:26:00 UTC,261.438.509-33,1972-05-31,"Sítio de Campos, 34 Pongelupe 95037288 Ramos da Serra / RR",12331-285,53,RR,223,89,2017-02-09 08:54:50+00:00,0.02,122502.91,194990.46,72487.55,2435.53,116,4,Aprovada
909,Rafael,Cavalcanti,sabrinapeixoto@example.org,PF,2019-01-04 13:26:00 UTC,261.438.509-33,1972-05-31,"Sítio de Campos, 34 Pongelupe 95037288 Ramos da Serra / RR",12331-285,53,RR,460,47,2021-12-20 07:07:30+00:00,0.01,146303.62,178747.63,32444.01,2395.38,87,5,Em análise
909,Rafael,Cavalcanti,sabrinapeixoto@example.org,PF,2019-01-04 13:26:00 UTC,261.438.509-33,1972-05-31,"Sítio de Campos, 34 Pongelupe 95037288 Ramos da Serra / RR",12331-285,53,RR,18,39,2018-11-14 13:53:23+00:00,0.02,50519.77,68706.61,18186.84,1461.12,62,3,Validação documentos
929,Lucas,Cavalcanti,enzoporto@example.com,PF,2019-02-27 13:07:00 UTC,679.183.052-21,1966-10-19,"Viela Stephany Rezende, 44 Conjunto São Francisco De Assis 64551909 Moraes da Praia / SE",37186-965,59,SE,1918,52,2022-07-15 15:43:58+00:00,0.02,126271.18,193413.96,67142.78,3330.27,113,6,Em análise
929,Lucas,Cavalcanti,enzoporto@example.com,PF,2019-02-27 13:07:00 UTC,679.183.052-21,1966-10-19,"Viela Stephany Rezende, 44 Conjunto São Francisco De Assis 64551909 Moraes da Praia / SE",37186-965,59,SE,1511,42,2016-04-05 18:49:28+00:00,0.01,149434.98,233106.08,83671.10,3357.79,72,6,Validação documentos
942,Heitor,Cavalcanti,rgoncalves@example.com,PF,2015-10-24 15:54:00 UTC,670.382.591-21,1949-11-15,"Vila Lima, 47 Vitoria Da Conquista 58876-621 Silveira / RS",46154-666,76,RS,312,53,2016-04-13 11:27:07+00:00,0.02,116670.34,178652.68,61982.34,3290.21,57,5,Validação documentos
942,Heitor,Cavalcanti,rgoncalves@example.com,PF,2015-10-24 15:54:00 UTC,670.382.591-21,1949-11-15,"Vila Lima, 47 Vitoria Da Conquista 58876-621 Silveira / RS",46154-666,76,RS,332,96,2020-09-12 23:24:18+00:00,0.02,124255.83,154494.74,30238.91,9947.33,15,6,Validação documentos
977,Bryan,Cavalcanti,maria-cecilia77@example.com,PF,2018-12-15 13:03:00 UTC,264.091.537-16,1975-09-12,"Recanto Ana Sophia Campos, 34 Vera Cruz 07806-780 Freitas / MS",27938-464,50,MS,148,14,2016-05-03 07:39:34+00:00,0.02,21409.03,33942.43,12533.40,509.37,82,3,Aprovada
977,Bryan,Cavalcanti,maria-cecilia77@example.com,PF,2018-12-15 13:03:00 UTC,264.091.537-16,1975-09-12,"Recanto Ana Sophia Campos, 34 Vera Cruz 07806-780 Freitas / MS",27938-464,50,MS,335,55,2011-07-30 02:30:37+00:00,0.02,53713.98,69285.33,15571.35,1450.58,97,3,Aprovada
999,Vicente,Cavalcanti,das-neveslucca@example.com,PF,2017-08-25 15:13:00 UTC,793.065.481-84,1972-03-02,"Quadra Novaes, 72 Caiçara - Adelaide 53166402 Gonçalves / SE",90205-329,53,SE,1219,73,2015-06-07 07:19:10+00:00,0.02,58949.57,83283.82,24334.25,2025.59,52,4,Enviada
999,Vicente,Cavalcanti,das-neveslucca@example.com,PF,2017-08-25 15:13:00 UTC,793.065.481-84,1972-03-02,"Quadra Novaes, 72 Caiçara - Adelaide 53166402 Gonçalves / SE",90205-329,53,SE,368,62,2017-07-21 19:21:28+00:00,0.02,57840.79,94803.78,36962.99,1502.72,84,0,Aprovada
999,Vicente,Cavalcanti,das-neveslucca@example.com,PF,2017-08-25 15:13:00 UTC,793.065.481-84,1972-03-02,"Quadra Novaes, 72 Caiçara - Adelaide 53166402 Gonçalves / SE",90205-329,53,SE,455,62,2019-02-10 15:08:36+00:00,0.02,135037.07,171017.58,35980.51,137386.71,1,5,Em análise
999,Vicente,Cavalcanti,das-neveslucca@example.com,PF,2017-08-25 15:13:00 UTC,793.065.481-84,1972-03-02,"Quadra Novaes, 72 Caiçara - Adelaide 53166402 Gonçalves / SE",90205-329,53,SE,1439,45,2019-04-27 09:26:45+00:00,0.02,142746.74,187878.54,45131.80,4012.13,75,4,Validação documentos
61,Matheus,Gonçalves,joao-lucasdas-neves@example.org,PF,2015-11-19 15:34:00 UTC,347.621.509-16,1951-08-03,"Trecho Aragão, 88 Vila Inestan 41949302 Almeida / PA",27808532,74,PA,1771,26,2014-10-15 00:14:58+00:00,0.02,27737.84,46672.24,18934.40,757.68,78,0,Em análise
61,Matheus,Gonçalves,joao-lucasdas-neves@example.org,PF,2015-11-19 15:34:00 UTC,347.621.509-16,1951-08-03,"Trecho Aragão, 88 Vila Inestan 41949302 Almeida / PA",27808532,74,PA,835,46,2015-04-20 13:34:13+00:00,0.02,53345.22,70172.13,16826.91,1616.02,64,6,Em análise
141,Ana Lívia,Gonçalves,nathan09@example.com,PF,2012-05-10 13:49:00 UTC,108.379.564-39,1963-06-22,Fazenda Azevedo Vila Sumaré 59970-897 Gonçalves do Sul / ES,55263-600,62,ES,872,87,2013-01-28 14:18:55+00:00,0.02,60762.11,110392.02,49629.91,3153.82,23,0,Em análise
313,Helena,Gonçalves,anunes@example.org,PF,2022-08-22 13:17:00 UTC,937.684.510-20,1981-12-30,"Parque Gustavo Henrique Mendes, 4 Boa União 2ª Seção 56221170 Cardoso do Amparo / AP",81315-884,44,AP,933,98,2019-11-30 17:40:49+00:00,0.02,97616.01,125475.13,27859.12,2425.93,109,4,Em análise
313,Helena,Gonçalves,anunes@example.org,PF,2022-08-22 13:17:00 UTC,937.684.510-20,1981-12-30,"Parque Gustavo Henrique Mendes, 4 Boa União 2ª Seção 56221170 Cardoso do Amparo / AP",81315-884,44,AP,765,73,2012-08-08 12:16:18+00:00,0.02,88232.11,162005.10,73772.99,5828.50,18,1,Validação documentos
469,Maria Sophia,Gonçalves,heitorsouza@example.net,PF,2018-09-27 11:50:00 UTC,138.096.254-42,1974-05-18,"Praça Levi Peixoto, 291 São Pedro 94053525 Jesus / PI",79618894,51,PI,1655,32,2014-05-23 12:01:59+00:00,0.01,200491.47,244528.99,44037.52,3295.17,87,0,Enviada
469,Maria Sophia,Gonçalves,heitorsouza@example.net,PF,2018-09-27 11:50:00 UTC,138.096.254-42,1974-05-18,"Praça Levi Peixoto, 291 São Pedro 94053525 Jesus / PI",79618894,51,PI,1704,32,2019-12-28 08:48:19+00:00,0.01,88559.03,126308.79,37749.76,4203.61,24,6,Aprovada
469,Maria Sophia,Gonçalves,heitorsouza@example.net,PF,2018-09-27 11:50:00 UTC,138.096.254-42,1974-05-18,"Praça Levi Peixoto, 291 São Pedro 94053525 Jesus / PI",79618894,51,PI,595,7,2018-06-16 04:28:43+00:00,0.01,96236.52,139447.52,43211.00,1636.65,81,5,Em análise
540,Stella,Gonçalves,vitor-gabrielcunha@example.net,PF,2018-12-07 16:22:00 UTC,207.936.851-68,1993-08-16,"Esplanada Rodrigues, 96 Tres Marias 13147506 Fogaça do Amparo / PA",25815457,32,PA,1620,2,2012-06-08 08:03:18+00:00,0.02,21384.38,25395.30,4010.92,11072.17,2,0,Em análise
563,Lívia,Gonçalves,rcarvalho@example.org,PF,2021-07-10 11:51:00 UTC,310.965.247-16,1963-10-07,"Área Pires, 49 Barão Homem De Melo 3ª Seção 77234-918 Lopes de da Rosa / AL",58701124,62,AL,1660,89,2020-12-09 02:05:38+00:00,0.01,24663.29,35565.54,10902.25,362.10,118,0,Em análise
589,Anthony,Gonçalves,vcunha@example.org,PF,2018-09-13 13:09:00 UTC,804.267.913-04,1978-04-11,"Residencial de Cardoso, 60 Coqueiros 39605768 Moraes Paulista / MG",15001-358,47,MG,1225,55,2010-02-12 20:15:46+00:00,0.02,79199.41,157968.47,78769.06,1634.22,102,4,Validação documentos
631,Vitor Hugo,Gonçalves,nicolesouza@example.com,PF,2010-12-10 15:06:00 UTC,465.270.389-92,1955-07-24,"Viaduto de Novaes, 12 Novo Glória 04915531 da Rosa / SC",57442026,70,SC,1924,73,2012-10-08 05:25:29+00:00,0.01,131550.98,183577.94,52026.96,4193.42,38,6,Enviada
659,Vicente,Gonçalves,isiscunha@example.org,PF,2011-09-22 14:33:00 UTC,325.904.168-06,1955-12-14,"Favela Ana Laura Oliveira, 5 Santo Antônio 04274-687 Nogueira / SE",65755-758,70,SE,978,46,2013-11-19 15:32:03+00:00,0.01,123652.70,229884.11,106231.41,2958.55,65,2,Enviada
659,Vicente,Gonçalves,isiscunha@example.org,PF,2011-09-22 14:33:00 UTC,325.904.168-06,1955-12-14,"Favela Ana Laura Oliveira, 5 Santo Antônio 04274-687 Nogueira / SE",65755-758,70,SE,1804,3,2012-12-17 04:00:05+00:00,0.01,110462.59,187926.74,77464.15,3645.43,40,3,Aprovada
659,Vicente,Gonçalves,isiscunha@example.org,PF,2011-09-22 14:33:00 UTC,325.904.168-06,1955-12-14,"Favela Ana Laura Oliveira, 5 Santo Antônio 04274-687 Nogueira / SE",65755-758,70,SE,1179,43,2013-07-24 03:51:56+00:00,0.02,4654.68,7574.38,2919.70,218.53,29,0,Aprovada
659,Vicente,Gonçalves,isiscunha@example.org,PF,2011-09-22 14:33:00 UTC,325.904.168-06,1955-12-14,"Favela Ana Laura Oliveira, 5 Santo Antônio 04274-687 Nogueira / SE",65755-758,70,SE,1569,68,2010-07-18 17:58:52+00:00,0.01,104778.42,146684.86,41906.44,5347.84,23,4,Em análise
827,Thales,Gonçalves,oaraujo@example.org,PF,2022-10-24 14:44:00 UTC,124.307.956-80,1958-09-22,"Setor das Neves, 72 Santa Branca 71259-487 Novaes / ES",50201054,67,ES,1639,6,2013-12-09 22:00:45+00:00,0.01,155881.86,206120.59,50238.73,3091.64,82,2,Enviada
827,Thales,Gonçalves,oaraujo@example.org,PF,2022-10-24 14:44:00 UTC,124.307.956-80,1958-09-22,"Setor das Neves, 72 Santa Branca 71259-487 Novaes / ES",50201054,67,ES,1766,25,2016-08-27 00:32:46+00:00,0.01,171210.94,216152.24,44941.30,3120.19,96,0,Enviada
827,Thales,Gonçalves,oaraujo@example.org,PF,2022-10-24 14:44:00 UTC,124.307.956-80,1958-09-22,"Setor das Neves, 72 Santa Branca 71259-487 Novaes / ES",50201054,67,ES,101,9,2015-12-29 15:40:59+00:00,0.02,23780.28,38218.77,14438.49,516.43,98,3,Aprovada
897,Gustavo,Gonçalves,clariceduarte@example.net,PF,2016-12-07 11:46:00 UTC,346.529.801-24,1952-04-14,"Praça de Mendes, 4 Goiania 40515-711 Moreira de Ribeiro / AM",92732966,73,AM,660,27,2017-09-07 00:35:08+00:00,0.01,33846.45,64823.80,30977.35,1011.29,46,4,Enviada
897,Gustavo,Gonçalves,clariceduarte@example.net,PF,2016-12-07 11:46:00 UTC,346.529.801-24,1952-04-14,"Praça de Mendes, 4 Goiania 40515-711 Moreira de Ribeiro / AM",92732966,73,AM,730,27,2016-04-29 06:19:53+00:00,0.02,75215.69,129792.02,54576.33,1993.64,114,4,Enviada
897,Gustavo,Gonçalves,clariceduarte@example.net,PF,2016-12-07 11:46:00 UTC,346.529.801-24,1952-04-14,"Praça de Mendes, 4 Goiania 40515-711 Moreira de Ribeiro / AM",92732966,73,AM,1732,59,2015-04-01 00:18:46+00:00,0.01,127680.76,163284.53,35603.77,3881.21,40,5,Enviada
897,Gustavo,Gonçalves,clariceduarte@example.net,PF,2016-12-07 11:46:00 UTC,346.529.801-24,1952-04-14,"Praça de Mendes, 4 Goiania 40515-711 Moreira de Ribeiro / AM",92732966,73,AM,374,73,2011-05-21 15:12:26+00:00,0.02,97996.83,173856.17,75859.34,2732.69,88,6,Enviada
897,Gustavo,Gonçalves,clariceduarte@example.net,PF,2016-12-07 11:46:00 UTC,346.529.801-24,1952-04-14,"Praça de Mendes, 4 Goiania 40515-711 Moreira de Ribeiro / AM",92732966,73,AM,1386,6,2018-08-22 19:58:57+00:00,0.01,47721.43,63892.83,16171.40,2738.49,19,0,Aprovada
897,Gustavo,Gonçalves,clariceduarte@example.net,PF,2016-12-07 11:46:00 UTC,346.529.801-24,1952-04-14,"Praça de Mendes, 4 Goiania 40515-711 Moreira de Ribeiro / AM",92732966,73,AM,244,29,2010-05-06 16:37:46+00:00,0.02,166883.00,215072.28,48189.28,3779.63,100,1,Aprovada
897,Gustavo,Gonçalves,clariceduarte@example.net,PF,2016-12-07 11:46:00 UTC,346.529.801-24,1952-04-14,"Praça de Mendes, 4 Goiania 40515-711 Moreira de Ribeiro / AM",92732966,73,AM,1400,71,2012-09-07 09:24:17+00:00,0.02,113310.62,177189.69,63879.07,5317.53,28,0,Em análise
897,Gustavo,Gonçalves,clariceduarte@example.net,PF,2016-12-07 11:46:00 UTC,346.529.801-24,1952-04-14,"Praça de Mendes, 4 Goiania 40515-711 Moreira de Ribeiro / AM",92732966,73,AM,672,6,2017-07-01 10:56:35+00:00,0.02,170663.12,228697.87,58034.75,5046.05,53,0,Validação documentos
897,Gustavo,Gonçalves,clariceduarte@example.net,PF,2016-12-07 11:46:00 UTC,346.529.801-24,1952-04-14,"Praça de Mendes, 4 Goiania 40515-711 Moreira de Ribeiro / AM",92732966,73,AM,1974,29,2016-06-21 01:12:41+00:00,0.02,13329.86,16882.67,3552.81,780.48,22,6,Validação documentos
87,Diogo,Nascimento,vcostela@example.net,PF,2020-07-08 14:09:00 UTC,397.420.186-69,1993-04-13,"Estação Fogaça, 35 Parque São José 81160-035 Farias Alegre / PA",51797436,32,PA,121,25,2017-12-11 04:01:00+00:00,0.02,29024.33,53930.86,24906.53,979.79,42,2,Validação documentos
126,Vinicius,Nascimento,tgomes@example.net,PF,2017-07-25 12:04:00 UTC,391.687.402-04,1965-03-30,"Colônia Vieira, 305 Conjunto Jatoba 76544-562 Cunha de Rezende / BA",85510-255,60,BA,417,10,2020-04-25 18:08:17+00:00,0.02,133251.20,192758.12,59506.92,3889.02,78,0,Aprovada
126,Vinicius,Nascimento,tgomes@example.net,PF,2017-07-25 12:04:00 UTC,391.687.402-04,1965-03-30,"Colônia Vieira, 305 Conjunto Jatoba 76544-562 Cunha de Rezende / BA",85510-255,60,BA,1084,42,2022-08-08 23:34:41+00:00,0.02,133629.73,165005.29,31375.56,3645.45,76,1,Validação documentos
235,João Vitor,Nascimento,ramosdiego@example.com,PF,2018-06-01 13:05:00 UTC,805.319.427-32,1951-03-09,"Quadra Nicole Fogaça, 609 Nossa Senhora De Fátima 35586-737 Nunes das Flores / DF",63334006,74,DF,410,24,2010-11-23 13:19:06+00:00,0.02,105045.03,195552.16,90507.13,18589.04,6,0,Aprovada
235,João Vitor,Nascimento,ramosdiego@example.com,PF,2018-06-01 13:05:00 UTC,805.319.427-32,1951-03-09,"Quadra Nicole Fogaça, 609 Nossa Senhora De Fátima 35586-737 Nunes das Flores / DF",63334006,74,DF,907,93,2013-12-22 07:15:09+00:00,0.01,33146.90,44139.93,10993.03,522.55,105,6,Aprovada
235,João Vitor,Nascimento,ramosdiego@example.com,PF,2018-06-01 13:05:00 UTC,805.319.427-32,1951-03-09,"Quadra Nicole Fogaça, 609 Nossa Senhora De Fátima 35586-737 Nunes das Flores / DF",63334006,74,DF,1232,12,2013-01-22 08:20:15+00:00,0.02,105870.62,183510.02,77639.40,18824.17,6,2,Em análise
235,João Vitor,Nascimento,ramosdiego@example.com,PF,2018-06-01 13:05:00 UTC,805.319.427-32,1951-03-09,"Quadra Nicole Fogaça, 609 Nossa Senhora De Fátima 35586-737 Nunes das Flores / DF",63334006,74,DF,1144,18,2010-07-14 19:20:51+00:00,0.01,108675.98,210629.13,101953.15,2662.96,56,4,Em análise
235,João Vitor,Nascimento,ramosdiego@example.com,PF,2018-06-01 13:05:00 UTC,805.319.427-32,1951-03-09,"Quadra Nicole Fogaça, 609 Nossa Senhora De Fátima 35586-737 Nunes das Flores / DF",63334006,74,DF,1277,42,2022-08-21 04:20:52+00:00,0.02,43792.49,64373.18,20580.69,937.25,109,5,Em análise
267,Milena,Nascimento,fogacagustavo@example.net,PF,2022-09-12 11:33:00 UTC,638.940.725-47,1983-10-20,"Via de Cardoso, 769 Palmares 58160221 Nascimento / PR",85923-196,42,PR,1630,69,2011-08-14 18:34:21+00:00,0.01,126546.13,227988.54,101442.41,5572.80,26,5,Aprovada
283,Vitória,Nascimento,hda-costa@example.org,PF,2018-10-13 12:41:00 UTC,965.142.738-82,1981-01-05,"Estação de Barros, 44 Laranjeiras 75970597 Fernandes da Mata / PB",88118-294,44,PB,948,16,2021-08-30 05:16:24+00:00,0.02,16374.68,25075.10,8700.42,567.37,44,3,Aprovada
283,Vitória,Nascimento,hda-costa@example.org,PF,2018-10-13 12:41:00 UTC,965.142.738-82,1981-01-05,"Estação de Barros, 44 Laranjeiras 75970597 Fernandes da Mata / PB",88118-294,44,PB,1923,17,2015-12-08 22:10:31+00:00,0.01,90461.32,123554.84,33093.52,3833.41,28,4,Aprovada
370,Camila,Nascimento,araujocaue@example.org,PF,2022-07-08 13:14:00 UTC,027.465.398-29,1954-12-25,"Largo Francisco Campos, 121 Barro Preto 43462444 da Rosa do Norte / RJ",10958-170,71,RJ,1670,1,2016-07-20 12:27:44+00:00,0.02,96552.03,133711.72,37159.69,1960.07,93,5,Em análise
370,Camila,Nascimento,araujocaue@example.org,PF,2022-07-08 13:14:00 UTC,027.465.398-29,1954-12-25,"Largo Francisco Campos, 121 Barro Preto 43462444 da Rosa do Norte / RJ",10958-170,71,RJ,858,51,2018-06-30 13:47:13+00:00,0.01,72681.24,97406.91,24725.67,3544.82,24,2,Em análise
535,Anthony,Nascimento,mda-rosa@example.org,PF,2014-09-06 13:52:00 UTC,369.478.210-96,1982-06-05,"Sítio de Costa, 8 Tiradentes 20333-454 Barbosa / RR",72930-493,43,RR,5,93,2019-12-05 00:14:07+00:00,0.02,69165.19,106962.78,37797.59,2129.95,62,2,Enviada
535,Anthony,Nascimento,mda-rosa@example.org,PF,2014-09-06 13:52:00 UTC,369.478.210-96,1982-06-05,"Sítio de Costa, 8 Tiradentes 20333-454 Barbosa / RR",72930-493,43,RR,1185,5,2017-08-01 09:47:51+00:00,0.02,121875.12,145161.31,23286.19,16816.89,8,5,Aprovada
596,Marina,Nascimento,catarina49@example.net,PF,2022-08-06 13:27:00 UTC,735.160.948-93,1960-01-28,"Praça Barros, 4 Unidas 18759785 Cardoso de Goiás / PR",89659-956,65,PR,1895,95,2020-04-28 14:28:54+00:00,0.01,16642.62,20329.70,3687.08,523.89,43,2,Em análise
752,Isaac,Nascimento,pintoandre@example.com,PF,2017-10-28 15:26:00 UTC,850.326.417-07,1962-01-03,"Largo Novaes, 62 Alípio De Melo 10978-312 Castro / RO",03366293,63,RO,1893,32,2012-03-30 03:11:02+00:00,0.01,103142.28,124541.11,21398.83,1712.54,104,0,Enviada
752,Isaac,Nascimento,pintoandre@example.com,PF,2017-10-28 15:26:00 UTC,850.326.417-07,1962-01-03,"Largo Novaes, 62 Alípio De Melo 10978-312 Castro / RO",03366293,63,RO,1317,62,2012-03-01 02:57:23+00:00,0.01,51392.65,102016.69,50624.04,52004.22,1,3,Enviada
752,Isaac,Nascimento,pintoandre@example.com,PF,2017-10-28 15:26:00 UTC,850.326.417-07,1962-01-03,"Largo Novaes, 62 Alípio De Melo 10978-312 Castro / RO",03366293,63,RO,577,21,2019-03-31 17:05:35+00:00,0.02,16502.49,28916.44,12413.95,379.08,81,6,Em análise
35,Caio,da Conceição,xaraujo@example.com,PF,2015-09-11 12:06:00 UTC,691.534.802-60,1965-06-24,"Trecho Gomes, 615 Concórdia 78034-295 Nascimento do Norte / MA",06463-522,60,MA,580,29,2017-04-17 20:55:15+00:00,0.01,166473.24,229462.99,62989.75,5885.49,37,0,Enviada
35,Caio,da Conceição,xaraujo@example.com,PF,2015-09-11 12:06:00 UTC,691.534.802-60,1965-06-24,"Trecho Gomes, 615 Concórdia 78034-295 Nascimento do Norte / MA",06463-522,60,MA,1172,84,2012-05-10 13:55:07+00:00,0.01,57051.68,85287.56,28235.88,28911.51,2,6,Aprovada
93,Yasmin,da Conceição,isabellypeixoto@example.com,PF,2021-10-27 11:09:00 UTC,617.839.540-00,1980-06-03,"Núcleo de Barbosa, 483 Santo André 73918-122 Araújo Alegre / AM",98928640,45,AM,567,27,2017-07-08 19:14:41+00:00,0.01,174401.49,211234.22,36832.73,3410.46,73,0,Enviada
93,Yasmin,da Conceição,isabellypeixoto@example.com,PF,2021-10-27 11:09:00 UTC,617.839.540-00,1980-06-03,"Núcleo de Barbosa, 483 Santo André 73918-122 Araújo Alegre / AM",98928640,45,AM,1314,41,2010-01-26 07:02:23+00:00,0.02,27087.45,37943.10,10855.65,603.46,95,1,Enviada
118,Letícia,da Conceição,ada-mata@example.net,PF,2022-04-14 12:33:00 UTC,564.210.389-05,2004-07-01,"Viaduto de Barbosa, 97 Nova America 88034834 Silva / MS",62039-437,21,MS,1570,43,2013-01-17 04:29:17+00:00,0.02,188145.67,237620.42,49474.75,8126.01,30,5,Enviada
118,Letícia,da Conceição,ada-mata@example.net,PF,2022-04-14 12:33:00 UTC,564.210.389-05,2004-07-01,"Viaduto de Barbosa, 97 Nova America 88034834 Silva / MS",62039-437,21,MS,788,53,2021-09-18 11:00:39+00:00,0.02,16507.03,30524.88,14017.85,1307.85,15,2,Enviada
118,Letícia,da Conceição,ada-mata@example.net,PF,2022-04-14 12:33:00 UTC,564.210.389-05,2004-07-01,"Viaduto de Barbosa, 97 Nova America 88034834 Silva / MS",62039-437,21,MS,445,42,2020-05-18 22:01:16+00:00,0.02,33240.82,40267.83,7027.01,663.51,116,2,Aprovada
118,Letícia,da Conceição,ada-mata@example.net,PF,2022-04-14 12:33:00 UTC,564.210.389-05,2004-07-01,"Viaduto de Barbosa, 97 Nova America 88034834 Silva / MS",62039-437,21,MS,1596,10,2011-09-24 11:16:44+00:00,0.01,127549.13,159760.66,32211.53,2738.76,72,1,Em análise
162,Ana Carolina,da Conceição,bruno11@example.com,PF,2012-11-15 11:37:00 UTC,426.875.319-28,1981-08-06,"Vereda da Luz, 34 Cachoeirinha 24441510 Campos / RJ",80497-612,44,RJ,125,70,2016-11-01 19:16:02+00:00,0.02,172127.84,231919.58,59791.74,12134.55,17,0,Enviada
162,Ana Carolina,da Conceição,bruno11@example.com,PF,2012-11-15 11:37:00 UTC,426.875.319-28,1981-08-06,"Vereda da Luz, 34 Cachoeirinha 24441510 Campos / RJ",80497-612,44,RJ,1961,95,2016-10-24 11:34:01+00:00,0.01,127250.24,173349.14,46098.90,2113.22,117,6,Enviada
162,Ana Carolina,da Conceição,bruno11@example.com,PF,2012-11-15 11:37:00 UTC,426.875.319-28,1981-08-06,"Vereda da Luz, 34 Cachoeirinha 24441510 Campos / RJ",80497-612,44,RJ,1494,10,2019-04-09 02:26:52+00:00,0.02,168631.68,212208.65,43576.97,8001.32,27,2,Em análise
311,Clara,da Conceição,pda-paz@example.org,PF,2021-10-13 12:56:00 UTC,927.458.036-38,1952-08-25,"Estação Moura, 903 Olhos D'água 09013-005 Barros / RR",08342-543,73,RR,1589,61,2015-01-05 12:26:37+00:00,0.01,165366.86,208017.36,42650.50,4805.96,48,0,Enviada
311,Clara,da Conceição,pda-paz@example.org,PF,2021-10-13 12:56:00 UTC,927.458.036-38,1952-08-25,"Estação Moura, 903 Olhos D'água 09013-005 Barros / RR",08342-543,73,RR,878,90,2011-05-22 19:45:36+00:00,0.02,6725.52,9885.37,3159.85,135.01,120,1,Validação documentos
325,Enrico,da Conceição,maria-julia86@example.org,PF,2014-04-14 15:34:00 UTC,356.179.240-52,1945-03-31,"Alameda de Ferreira, 35 Vila Nova Gameleira 1ª Seção 10307956 Campos de Carvalho / AM",13633730,80,AM,1962,14,2013-12-21 15:52:35+00:00,0.02,96168.13,181788.59,85620.46,49756.52,2,3,Aprovada
339,Luana,da Conceição,ssantos@example.com,PF,2019-10-13 15:10:00 UTC,149.072.586-58,1944-04-13,"Vila Cavalcanti, 8 Milionario 04460296 Cardoso Verde / GO",72374771,81,GO,1131,75,2016-01-14 03:23:35+00:00,0.02,156131.71,202085.57,45953.86,5196.49,47,6,Em análise
453,Joaquim,da Conceição,kaique18@example.org,PF,2022-01-14 13:16:00 UTC,529.761.483-09,1988-11-28,"Viaduto Bruno Dias, 68 Mariquinhas 02965-100 Rezende / GO",82998-298,37,GO,822,68,2013-11-27 23:42:54+00:00,0.01,110471.79,148003.73,37531.94,4040.70,34,3,Aprovada
